gfx,cu_num,M,N,K,bias,dtype,outdtype,scaleAB,bpreshuffle,libtype,solidx,splitK,us,kernelName,err_ratio,tflops,bw
gfx950,256,32,10240,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,39.5825,auto,0.0,135.63,4268.35
gfx950,256,64,10240,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,221,2,53.4577,flydsl_gemm2_abf16_wbf16_bf16_t64x128x128_split_k2_block_m_warp1_block_n_warp4_async_copyTrue_b_to_ldsFalse_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0062,200.86,3182.54
gfx950,256,128,10240,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,69.083,auto,0.0,310.86,2496.86
gfx950,256,256,10240,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,365,1,84.2787,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,509.61,2102.66
gfx950,256,512,10240,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,325,1,142.8453,flydsl_gemm2_abf16_wbf16_bf16_t96x128x64_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,601.35,1306.63
gfx950,256,1024,10240,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,156.5017,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1097.74,1313.22
gfx950,256,2048,10240,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,314.5911,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1092.2,773.29
gfx950,256,4096,10240,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,507.5975,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1353.82,627.99
gfx950,256,8192,10240,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,973.6448,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1411.59,482.48
gfx950,256,16384,10240,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,1927.7017,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1425.94,400.35
gfx950,256,32768,10240,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,3846.6163,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1429.19,357.65
gfx950,256,1,14336,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,164,8,45.5191,flydsl_gemm2_abf16_wbf16_bf16_t32x256x64_split_k8_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0234,5.16,5161.04
gfx950,256,16,14336,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,41.3701,auto,0.0,90.84,5694.98
gfx950,256,32,14336,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,43.433,auto,0.0,173.05,5441.09
gfx950,256,64,14336,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,6,1,59.5058,_ZN5aiter37bf16gemm_fp32bf16_tn_64x64_pf3_splitkE,0.0,252.62,3995.65
gfx950,256,128,14336,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,77.6763,auto,0.0,387.05,3098.09
gfx950,256,256,14336,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3,1,107.7922,flydsl_gemm2_abf16_wbf16_bf16_t128x128x128_split_k1_block_m_warp1_block_n_warp4_async_copyTrue_b_to_ldsFalse_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,557.83,2286.02
gfx950,256,512,14336,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,147.9651,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,812.75,1743.31
gfx950,256,1024,14336,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,183.6583,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1309.6,1530.12
gfx950,256,2048,14336,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,344.2741,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1397.25,950.28
gfx950,256,4096,14336,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,672.6336,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1430.31,623.56
gfx950,256,8192,14336,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,1250.6163,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1538.56,482.95
gfx950,256,16384,14336,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,2489.7903,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1545.63,390.83
gfx950,256,32768,14336,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,4995.7199,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1540.64,342.55
gfx950,256,1,57344,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,161.0117,auto,0.0,5.84,5835.94
gfx950,256,16,57344,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,155.7742,auto,0.0,96.5,6044.78
gfx950,256,32,57344,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,165.8506,auto,0.0,181.28,5690.17
gfx950,256,64,57344,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,250,1,174.1356,flydsl_gemm2_abf16_wbf16_bf16_t64x256x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,345.3,5443.53
gfx950,256,128,57344,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,20,1,193.2654,flydsl_gemm2_abf16_wbf16_bf16_t128x128x64_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,622.25,4948.12
gfx950,256,256,57344,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,219.6217,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1095.15,4430.7
gfx950,256,512,57344,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,381.9333,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1259.48,2635.63
gfx950,256,1024,57344,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,693.4583,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1387.35,1548.39
gfx950,256,2048,57344,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,1276.0101,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1507.94,946.67
gfx950,256,4096,57344,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,2510.3525,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1532.97,588.12
gfx950,256,8192,57344,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,5008.9325,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1536.57,401.94
gfx950,256,16384,57344,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,10204.9796,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1508.4,302.5
gfx950,256,32768,57344,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,21168.2097,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1454.37,247.28
